0,fullname,team,team_code,country,height,weight,birthplace,rider_code,age,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat,nb_race_climb,nb_win_climb,nb_pod_climb,nb_top10_climb,pts_climb,avg_rnk_climb,pct_win_climb,pct_pod_climb,pct_top10_climb,avg_pts_climb,nb_race_time_trial,nb_win_time_trial,nb_pod_time_trial,nb_top10_time_trial,pts_time_trial,avg_rnk_time_trial,pct_win_time_trial,pct_pod_time_trial,pct_top10_time_trial,avg_pts_time_trial,nb_gc_finished,nb_win_gc,nb_pod_gc,nb_top10_gc,pts_gc,pct_win_gc,pct_pod_gc,pct_top10_gc,avg_pts_gc,nb_race_one_day,nb_win_one_day,nb_pod_one_day,nb_top10_one_day,pts_one_day,avg_rnk_one_day,pct_win_one_day,pct_pod_one_day,pct_top10_one_day,avg_pts_one_day,nb_dnf_otl,pct_dnf_otl,group
767,maxim van gils ,lotto dstny,lotto-dstny-2023,belgium,1.74,63,brasschaat,maxim-van-gils,23,13,0,0,0,0,74.36363636,0,0,0,0,76,0,0,6,203,52.953125,0,0,0.078947368,2.671052632,9,0,0,0,0,97.88888889,0,0,0,0,4,0,0,0,35,0,0,0,8.75,28,0,0,2,188,31.1,0,0,0.071428571,6.714285714,11,0.112244898,rookie
768,brent van moer ,lotto dstny,lotto-dstny-2023,belgium,1.91,79,beveren,brent-van-moer,25,48,0,0,0,62,66.02380952,0,0,0,1.291666667,89,1,3,5,202,79.0952381,0.011235955,0.033707865,0.056179775,2.269662921,9,0,0,1,6,59,0,0,0.111111111,0.666666667,6,0,0,0,85,0,0,0,14.16666667,62,0,1,1,152,57.1372549,0,0.016129032,0.016129032,2.451612903,11,0.074829932,peloton-guy
769,arjen  livyns ,lotto dstny,lotto-dstny-2023,belgium,1.7,58,waregem,arjen-livyns,28,41,0,0,1,118,64.25,0,0,0.024390244,2.87804878,42,0,0,1,143,53.5,0,0,0.023809524,3.404761905,1,0,0,0,0,145,0,0,0,0,1,0,0,0,5,0,0,0,5,76,0,0,2,261,55.25,0,0,0.026315789,3.434210526,17,0.202380952,peloton-guy
770,sylvain  moniquet ,lotto dstny,lotto-dstny-2023,belgium,1.75,61,namur,sylvain-moniquet,25,20,0,0,0,0,111.2941176,0,0,0,0,88,0,0,3,163,59.13414634,0,0,0.034090909,1.852272727,10,0,0,0,0,79.3,0,0,0,0,8,0,0,0,121,0,0,0,15.125,28,0,0,2,133,50.5,0,0,0.071428571,4.75,8,0.06779661,peloton-guy
771,frederik  frison ,lotto dstny,lotto-dstny-2023,belgium,1.94,84,geel,frederik-frison,30,67,0,0,0,64,84.15517241,0,0,0,0.955223881,69,0,0,0,40,114.5789474,0,0,0,0.579710145,7,0,0,0,0,101.5714286,0,0,0,0,6,0,0,0,65,0,0,0,10.83333333,70,0,0,0,104,77.50980392,0,0,0,1.485714286,20,0.13986014,peloton-guy
772,cedric  beullens ,lotto dstny,lotto-dstny-2023,belgium,1.9,79,onze-lieve-vrouw-waver,cedric-beullens,26,47,0,0,6,167,37.48780488,0,0,0.127659574,3.553191489,36,0,0,0,64,73.03448276,0,0,0,1.777777778,1,0,0,0,0,105,0,0,0,0,1,0,0,0,20,0,0,0,20,64,0,0,2,191,43,0,0,0.03125,2.984375,13,0.152941176,peloton-guy
773,harry  sweeny ,lotto dstny,lotto-dstny-2023,australia,1.86,75,warwick,harry-sweeny,24,31,0,0,0,20,75.20689655,0,0,0,0.64516129,70,0,1,4,113,84.83333333,0,0.014285714,0.057142857,1.614285714,10,0,0,0,0,53.625,0,0,0,0,7,0,0,0,45,0,0,0,6.428571429,41,0,0,1,63,63.78787879,0,0,0.024390244,1.536585366,11,0.099099099,peloton-guy
774,mathijs  paasschens ,lotto dstny,lotto-dstny-2023,netherlands,1.88,75,rotterdam,mathijs-paasschens,26,25,0,0,0,16,83.35,0,0,0,0.64,38,0,0,0,58,67.64285714,0,0,0,1.526315789,1,0,0,0,2,19,0,0,0,2,,,,,,,,,,63,0,0,0,74,74.1875,0,0,0,1.174603175,15,0.234375,rookie
775,lennert van eetvelt ,lotto dstny,lotto-dstny-2023,belgium,1.75,63,tienen,lennert-van-eetvelt,21,,,,,,,,,,,9,0,2,2,99,21.28571429,0,0.222222222,0.222222222,11,1,0,0,0,0,14,0,0,0,0,,,,,,,,,,9,0,2,2,99,21.28571429,0,0.222222222,0.222222222,11,2,0.181818182,rookie
776,alec  segaert ,lotto dstny,lotto-dstny-2023,belgium,1.88,79,none,alec-segaert,20,1,0,0,0,0,45,0,0,0,0,2,0,0,0,4,19,0,0,0,2,1,0,1,1,14,2,0,1,1,14,,,,,,,,,,3,0,0,0,4,27.66666667,0,0,0,1.333333333,0,0,rookie
777,jarne van de paar ,lotto dstny,lotto-dstny-2023,belgium,1.87,79,none,jarne-van-de-paar,22,2,0,1,1,40,18,0,0.5,0.5,20,1,0,0,0,0,92,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,0,1,1,40,42.66666667,0,0.333333333,0.333333333,13.33333333,0,0,rookie
778,sébastien  grignard ,lotto dstny,lotto-dstny-2023,belgium,1.79,68,mons,sebastien-grignard,23,26,0,0,0,10,84.15789474,0,0,0,0.384615385,56,0,0,0,45,90.97560976,0,0,0,0.803571429,5,0,0,0,0,99.2,0,0,0,0,7,0,0,0,15,0,0,0,2.142857143,50,0,0,0,55,83.71875,0,0,0,1.1,21,0.238636364,peloton-guy
779,jarrad  drizners ,lotto dstny,lotto-dstny-2023,australia,1.86,70,adelaide,jarrad-drizners,23,17,0,0,0,0,98.17647059,0,0,0,0,23,0,0,0,5,102.2105263,0,0,0,0.217391304,4,0,0,0,0,65.5,0,0,0,0,5,0,0,0,15,0,0,0,3,8,0,0,0,5,52,0,0,0,0.625,1,0.02173913,rookie
780,johannes  adamietz ,lotto dstny,lotto-dstny-2023,germany,1.74,61,ulm,johannes-adamietz,24,4,0,0,0,0,70,0,0,0,0,8,0,0,0,0,52,0,0,0,0,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,58,0,0,0,0,6,0.5,rookie
781,liam  slock ,lotto dstny,lotto-dstny-2023,belgium,1.88,78,ghent,liam-slock,22,2,0,0,0,0,83,0,0,0,0,2,0,0,0,0,48.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,60,0,0,0,0,1,0.25,rookie
782,valerio  conti ,team corratec,team-corratec-2023,italy,1.72,61,rome,valerio-conti,29,30,0,0,0,0,101.2592593,0,0,0,0,116,0,4,9,268,75.54166667,0,0.034482759,0.077586207,2.310344828,11,0,0,0,0,68.54545455,0,0,0,0,7,0,1,1,245,0,0.142857143,0.142857143,35,30,0,2,2,138,50.63636364,0,0.066666667,0.066666667,4.6,21,0.133757962,peloton-guy
783,german nicolás  tivani ,team corratec,team-corratec-2023,argentina,1.76,67,pocito,german-nicolas-tivani-perez,27,,,,,,,,,,,1,0,0,0,0,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,33,0,0,0,0,0,0,rookie
784,etienne van empel ,team corratec,team-corratec-2023,netherlands,1.86,64,tricht,etienne-van-empel,28,16,0,0,0,5,83.76923077,0,0,0,0.3125,19,0,0,1,13,83.6875,0,0,0.052631579,0.684210526,2,0,0,0,0,149,0,0,0,0,1,0,0,0,60,0,0,0,60,13,0,0,0,14,67.85714286,0,0,0,1.076923077,6,0.162162162,rookie
785,attilio  viviani ,team corratec,team-corratec-2023,italy,1.74,69,vallese,attilio-viviani,26,39,0,0,0,0,69.35135135,0,0,0,0,41,0,0,0,10,112,0,0,0,0.243902439,6,0,0,0,0,146.8333333,0,0,0,0,5,0,0,0,40,0,0,0,8,37,0,0,0,10,63.19354839,0,0,0,0.27027027,6,0.069767442,rookie
786,alexander  konychev ,team corratec,team-corratec-2023,italy,1.85,76,verona,alexander-konychev,24,38,0,0,0,45,66.02941176,0,0,0,1.184210526,38,0,0,0,25,100.28,0,0,0,0.657894737,4,0,0,0,0,110.25,0,0,0,0,4,0,0,0,10,0,0,0,2.5,51,0,0,0,70,71.27777778,0,0,0,1.37254902,16,0.197530864,rookie
787,veljko  stojnić ,team corratec,team-corratec-2023,serbia,1.87,73,sombor,veljko-stojnic,24,2,0,0,0,0,99,0,0,0,0,12,0,0,0,0,45.16666667,0,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,52.85714286,0,0,0,0,7,0.5,rookie
788,nicolas  dalla valle ,team corratec,team-corratec-2023,italy,,73,cittadella,nicolas-dalla-valle,25,7,0,0,0,0,106.5,0,0,0,0,5,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,106.5,0,0,0,0,8,0.666666667,rookie
789,stefano  gandin ,team corratec,team-corratec-2023,italy,1.85,69,vittorio veneto,stefano-gandin,26,1,0,0,1,20,7,0,0,1,20,6,0,0,0,0,29.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,0,0,1,20,22,0,0,0.142857143,2.857142857,4,0.571428571,rookie
790,samuele  zambelli ,team corratec,team-corratec-2023,italy,1.8,70,rovereto,samuele-zambelli,24,3,0,1,1,41,18.33333333,0,0.333333333,0.333333333,13.66666667,11,0,0,0,0,76,0,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,1,1,41,54.375,0,0.071428571,0.071428571,2.928571429,6,0.428571429,rookie
791,antonio  barać ,team corratec,team-corratec-2023,croatia,1.9,73,livno,antonio-barac,26,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,1,1,rookie
792,alessandro  iacchi ,team corratec,team-corratec-2023,italy,1.7,59,borgo san lorenzo,alessandro-iacchi,23,4,0,0,0,0,87,0,0,0,0,18,0,0,0,0,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,22,0,0,0,0,67.71428571,0,0,0,0,15,0.681818182,rookie
793,charlie  quarterman ,team corratec,team-corratec-2023,great britain,1.8,75,oxford,charlie-quarterman,24,16,0,0,0,0,97.75,0,0,0,0,14,0,0,0,5,96.53846154,0,0,0,0.357142857,4,0,0,0,0,35.25,0,0,0,0,3,0,0,0,15,0,0,0,5,14,0,0,0,5,79.44444444,0,0,0,0.357142857,5,0.147058824,rookie
794,lorenzo  quartucci ,team corratec,team-corratec-2023,italy,1.7,64,sansepolcro,lorenzo-quartucci2,23,,,,,,,,,,,4,0,0,0,0,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,22,0,0,0,0,3,0.75,rookie
795,marco  murgano ,team corratec,team-corratec-2023,italy,,,none,marco-murgano,24,1,0,0,0,0,76,0,0,0,0,10,0,0,0,0,58.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,61.33333333,0,0,0,0,5,0.454545455,rookie
796,karel  vacek ,team corratec,team-corratec-2023,czech republic,1.78,60,prague,karel-vacek,22,,,,,,,,,,,16,0,0,0,0,114.6,0,0,0,0,1,0,0,0,0,145,0,0,0,0,,,,,,,,,,13,0,0,0,0,83.33333333,0,0,0,0,11,0.647058824,rookie
797,jan  stöckli ,team corratec,team-corratec-2023,switzerland,,,none,jan-stockli,24,1,0,0,0,0,61,0,0,0,0,10,0,0,0,0,57.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,58.5,0,0,0,0,7,0.636363636,rookie
798,giulio  masotto ,team corratec,team-corratec-2023,italy,1.85,,vérone,giulio-masotto,23,3,0,0,0,0,145,0,0,0,0,11,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,145,0,0,0,0,13,0.928571429,rookie
799,davide  baldaccini ,team corratec,team-corratec-2023,italy,1.76,,san giovanni bianco,davide-baldaccini,24,1,0,0,0,0,,0,0,0,0,14,0,0,0,0,41.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,15,0,0,0,0,41.5,0,0,0,0,13,0.866666667,rookie
800,matteo  amella ,team corratec,team-corratec-2023,italy,,,verona,matteo-amella,21,1,0,0,0,0,42,0,0,0,0,10,0,0,0,0,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,43.5,0,0,0,0,9,0.818181818,rookie
801,simone  olivero ,team corratec,team-corratec-2023,italy,1.7,62,savigliano,simone-olivero,21,1,0,0,0,0,,0,0,0,0,3,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,,0,0,0,0,4,1,rookie
802,aaron van poucke ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.77,68,bruges,aaron-van-poucke,24,33,0,0,0,34,52.92,0,0,0,1.03030303,40,0,0,0,73,58.93103448,0,0,0,1.825,,,,,,,,,,,1,0,0,0,5,0,0,0,5,67,0,0,0,107,58.9375,0,0,0,1.597014925,19,0.260273973,rookie
803,kamiel  bonneu ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.78,62,hamont-achel,kamiel-bonneu,23,7,0,0,0,0,88.4,0,0,0,0,16,0,0,2,50,55.69230769,0,0,0.125,3.125,,,,,,,,,,,,,,,,,,,,23,0,0,2,50,64.77777778,0,0,0.086956522,2.173913043,4,0.173913043,rookie
804,jenno  berckmoes ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.77,61,ghent,jenno-berckmoes,22,6,0,0,0,0,56.75,0,0,0,0,15,0,0,2,84,45.33333333,0,0,0.133333333,5.6,1,0,0,0,0,22,0,0,0,0,,,,,,,,,,21,0,0,2,84,48.1875,0,0,0.095238095,4,4,0.181818182,rookie
805,lindsay de vylder ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.83,70,wetteren,lindsay-de-vylder,27,29,0,0,0,32,47.56521739,0,0,0,1.103448276,20,0,0,0,20,64.375,0,0,0,1,,,,,,,,,,,1,0,0,0,5,0,0,0,5,43,0,0,0,52,53.32,0,0,0,1.209302326,17,0.346938776,rookie
806,ward  vanhoof ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.86,75,mol,ward-vanhoof,23,36,0,0,0,60,47.96969697,0,0,0,1.666666667,21,0,0,0,19,61.76923077,0,0,0,0.904761905,1,0,0,0,0,,0,0,0,0,,,,,,,,,,56,0,0,0,79,50.57777778,0,0,0,1.410714286,11,0.186440678,rookie
807,ruben  apers ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.79,70,vrasene,ruben-apers,24,27,0,0,1,42,58.63157895,0,0,0.037037037,1.555555556,29,0,0,0,40,67.70588235,0,0,0,1.379310345,,,,,,,,,,,,,,,,,,,,56,0,0,1,82,62.91666667,0,0,0.017857143,1.464285714,19,0.333333333,rookie
808,aaron  verwilst ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.82,68,ruiselede,aaron-verwilst,25,33,0,0,0,17,72.37037037,0,0,0,0.515151515,33,0,0,0,15,67.5,0,0,0,0.454545455,1,0,0,0,0,108,0,0,0,0,1,0,0,0,5,0,0,0,5,60,0,0,0,32,64.53658537,0,0,0,0.533333333,18,0.268656716,rookie
809,vito  braet ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.84,68,zwevezele,vito-braet,22,14,0,0,2,53,45.63636364,0,0,0.142857143,3.785714286,15,0,0,0,23,60.07692308,0,0,0,1.533333333,,,,,,,,,,,,,,,,,,,,29,0,0,2,76,53.45833333,0,0,0.068965517,2.620689655,5,0.172413793,rookie
810,milan  fretin ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.82,70,genk,milan-fretin,21,17,0,0,1,59,56.30769231,0,0,0.058823529,3.470588235,15,0,0,0,0,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,32,0,0,1,59,60.38095238,0,0,0.03125,1.84375,11,0.34375,rookie
811,gilles de wilde ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.83,75,none,gilles-de-wilde,23,25,0,0,1,51,59,0,0,0.04,2.04,25,0,0,0,24,75.66666667,0,0,0,0.96,,,,,,,,,,,,,,,,,,,,50,0,0,1,75,66.35294118,0,0,0.02,1.5,16,0.32,rookie
812,jules  hesters ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.8,72,ghent,jules-hesters,24,19,0,0,2,74,48.5,0,0,0.105263158,3.894736842,4,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,23,0,0,2,74,48.5,0,0,0.086956522,3.217391304,10,0.416666667,rookie
813,alex  colman ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.84,73,moerzeke,alex-colman,24,26,0,0,0,5,71.57894737,0,0,0,0.192307692,19,0,0,0,25,79.15384615,0,0,0,1.315789474,,,,,,,,,,,,,,,,,,,,45,0,0,0,30,74.65625,0,0,0,0.666666667,14,0.304347826,rookie
814,sander de pestel ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.84,74,sint-niklaas,sander-de-pestel,24,26,0,0,0,23,66.45,0,0,0,0.884615385,28,0,0,0,5,75,0,0,0,0.178571429,,,,,,,,,,,,,,,,,,,,54,0,0,0,28,70.5,0,0,0,0.518518519,16,0.296296296,rookie
815,vincent van hemelen ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.92,69,herentals,vincent-van-hemelen,22,2,0,0,0,0,93,0,0,0,0,8,0,0,0,0,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,53.8,0,0,0,0,4,0.4,rookie
816,toon  clynhens ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.79,61,hever,toon-clynhens,22,6,0,0,0,0,79.33333333,0,0,0,0,8,0,0,0,0,47.16666667,0,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,57.88888889,0,0,0,0,5,0.357142857,rookie
817,tuur  dens ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.84,81,none,tuur-dens,22,13,0,0,0,5,76.9,0,0,0,0.384615385,7,0,0,0,0,101.25,0,0,0,0,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,83.85714286,0,0,0,0.25,6,0.3,rookie
818,elias  maris ,team flanders - baloise,team-flanders--baloise-2023,belgium,,,none,elias-maris,23,3,0,0,0,0,65,0,0,0,0,6,0,0,0,0,56.16666667,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,59.11111111,0,0,0,0,0,0,rookie
819,arno  claeys ,team flanders - baloise,team-flanders--baloise-2023,belgium,1.89,72,ghent,arno-claeys,22,7,0,0,0,0,91.57142857,0,0,0,0,1,0,0,0,0,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,85.5,0,0,0,0,0,0,rookie
820,vince  gerits ,team flanders - baloise,team-flanders--baloise-2023,belgium,,,none,vince-gerits,25,2,0,0,0,0,78,0,0,0,0,2,0,0,0,0,116,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,90.66666667,0,0,0,0,1,0.25,rookie
821,noah  vandenbranden ,team flanders - baloise,team-flanders--baloise-2023,belgium,,,none,noah-vandenbranden,20,,,,,,,,,,,1,0,0,0,0,117,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,117,0,0,0,0,0,0,rookie
822,péter  kusztor ,team novo nordisk,team-novo-nordisk-2023,hungary,1.79,61,budapest,peter-kusztor,38,13,0,0,0,0,63.61538462,0,0,0,0,26,0,0,0,10,69.05263158,0,0,0,0.384615385,1,0,0,0,0,94,0,0,0,0,4,0,0,0,20,0,0,0,5,14,0,0,0,10,94.57142857,0,0,0,0.714285714,7,0.175,rookie
823,andrea  peron ,team novo nordisk,team-novo-nordisk-2023,italy,1.78,70,borgoricco,andrea-peron,34,21,0,0,1,12,42.11764706,0,0,0.047619048,0.571428571,31,0,0,1,13,93.22727273,0,0,0.032258065,0.419354839,1,0,0,0,0,127,0,0,0,0,4,0,0,0,20,0,0,0,5,27,0,0,0,19,76.78571429,0,0,0,0.703703704,14,0.259259259,rookie
824,david  lozano ,team novo nordisk,team-novo-nordisk-2023,spain,1.78,63,terrassa,david-lozano,34,12,0,0,0,18,86.16666667,0,0,0,1.5,24,0,0,0,10,74.14285714,0,0,0,0.416666667,1,0,0,0,0,114,0,0,0,0,3,0,0,0,15,0,0,0,5,17,0,0,0,28,66.57142857,0,0,0,1.647058824,3,0.081081081,rookie
825,charles  planet ,team novo nordisk,team-novo-nordisk-2023,france,1.79,71,remiremont,charles-planet,29,12,0,0,0,0,93.1,0,0,0,0,19,0,0,0,10,87.5,0,0,0,0.526315789,,,,,,,,,,,3,0,0,0,15,0,0,0,5,12,0,0,0,10,87.85714286,0,0,0,0.833333333,5,0.161290323,rookie
826,joonas  henttala ,team novo nordisk,team-novo-nordisk-2023,finland,1.87,73,porvoo,joonas-henttala,31,12,0,0,0,0,97.5,0,0,0,0,16,0,0,0,5,86.375,0,0,0,0.3125,,,,,,,,,,,1,0,0,0,5,0,0,0,5,16,0,0,0,5,108,0,0,0,0.3125,14,0.5,rookie
827,sam  brand ,team novo nordisk,team-novo-nordisk-2023,great britain,1.85,76,peel,sam-brand,32,16,0,0,0,0,98.6,0,0,0,0,26,0,0,0,10,100.7222222,0,0,0,0.384615385,1,0,0,0,0,,0,0,0,0,3,0,0,0,15,0,0,0,5,18,0,0,0,10,104.5555556,0,0,0,0.555555556,9,0.209302326,rookie
828,umberto  poli ,team novo nordisk,team-novo-nordisk-2023,italy,1.67,,verona,umberto-poli,26,8,0,0,0,0,141.6666667,0,0,0,0,15,0,0,0,10,128.2857143,0,0,0,0.666666667,1,0,0,0,0,117,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,10,131.8,0,0,0,0.588235294,13,0.541666667,rookie
829,ulugbek  saidov ,team novo nordisk,team-novo-nordisk-2023,uzbekistan,1.7,,tashkent,ulugbek-saidov,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rookie
830,stephen  clancy ,team novo nordisk,team-novo-nordisk-2023,ireland,1.71,63,limerick,stephen-clancy,30,4,0,0,0,0,,0,0,0,0,3,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,,0,0,0,0,7,1,rookie
831,matyáš  kopecký ,team novo nordisk,team-novo-nordisk-2023,czech republic,,,rotterdam,matyas-kopecky,20,4,0,0,0,0,44.33333333,0,0,0,0,5,0,0,0,0,96.33333333,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,46,0,0,0,0,2,0.222222222,rookie
832,declan  irvine ,team novo nordisk,team-novo-nordisk-2023,australia,1.78,75,newcastle,declan-irvine,24,6,0,0,0,0,80.5,0,0,0,0,7,0,0,0,0,95.66666667,0,0,0,0,,,,,,,,,,,1,0,0,0,5,0,0,0,5,7,0,0,0,0,91,0,0,0,0,6,0.461538462,rookie
833,jan  dunnewind ,team novo nordisk,team-novo-nordisk-2023,netherlands,,,bant,jan-dunnewind,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rookie
834,robbe  ceurens ,team novo nordisk,team-novo-nordisk-2023,belgium,,,none,robbe-ceurens,21,2,0,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,,0,0,0,0,3,1,rookie
835,filippo  ridolfo ,team novo nordisk,team-novo-nordisk-2023,italy,,,udine,filippo-ridolfo,21,1,0,0,0,0,,0,0,0,0,2,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,,0,0,0,0,3,1,rookie
836,hamish  beadle ,team novo nordisk,team-novo-nordisk-2023,new zealand,1.67,64,te anau,hamish-beadle,24,2,0,0,0,0,46,0,0,0,0,3,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,46,0,0,0,0,4,0.8,rookie
837,gerd de keijzer ,team novo nordisk,team-novo-nordisk-2023,netherlands,1.83,72.6,hoogeloon,gerd-de-keijzer,29,3,0,0,0,0,150.5,0,0,0,0,2,0,0,0,0,146,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,2,0.4,rookie
838,logan  phippen ,team novo nordisk,team-novo-nordisk-2023,united states,1.8,,ogden,logan-phippen,30,5,0,0,0,0,,0,0,0,0,3,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,,0,0,0,0,8,1,rookie
839,lucas  dauge ,team novo nordisk,team-novo-nordisk-2023,france,1.67,,châteauroux-les-alpes,lucas-dauge,26,2,0,0,0,0,89,0,0,0,0,4,0,0,0,0,114,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,101.5,0,0,0,0,4,0.666666667,rookie
840,peter  sagan ,totalenergies,team-totalenergies-2023,slovakia,1.82,78,žilina,peter-sagan,33,48,2,11,32,1224,21.61702128,0.041666667,0.229166667,0.666666667,25.5,145,7,18,36,1987,81.2919708,0.048275862,0.124137931,0.248275862,13.70344828,18,0,0,1,4,81.58823529,0,0,0.055555556,0.222222222,13,0,0,0,135,0,0,0,10.38461538,34,0,1,10,1180,38.75,0,0.029411765,0.294117647,34.70588235,6,0.028436019,sprinter
841,edvald  boasson hagen ,totalenergies,team-totalenergies-2023,norway,1.85,75,rudsbygd,edvald-boasson-hagen,35,66,0,2,9,368,49.58064516,0,0.03030303,0.136363636,5.575757576,115,1,2,7,302,74.43119266,0.008695652,0.017391304,0.060869565,2.626086957,12,0,0,0,0,74.90909091,0,0,0,0,8,0,0,0,115,0,0,0,14.375,58,0,1,4,343,49.82,0,0.017241379,0.068965517,5.913793103,8,0.041450777,peloton-guy
842,julien  simon ,totalenergies,team-totalenergies-2023,france,1.76,65,rennes,julien-simon,37,28,0,0,3,84,51.59259259,0,0,0.107142857,3,117,2,2,16,727,60.09009009,0.017094017,0.017094017,0.136752137,6.213675214,10,0,0,0,0,95.6,0,0,0,0,8,0,0,0,90,0,0,0,11.25,62,2,2,15,755,34.28070175,0.032258065,0.032258065,0.241935484,12.17741935,6,0.038709677,peloton-guy
843,pierre  latour ,totalenergies,team-totalenergies-2023,france,1.8,66,romans-sur-isère,pierre-latour,29,31,0,0,1,24,79.8,0,0,0.032258065,0.774193548,123,0,2,17,471,50.05309735,0,0.016260163,0.138211382,3.829268293,15,0,0,3,48,36.26666667,0,0,0.2,3.2,10,0,0,1,347,0,0,0.1,34.7,36,0,0,6,344,35.44444444,0,0,0.166666667,9.555555556,10,0.059171598,peloton-guy
844,alexis  vuillermoz ,totalenergies,team-totalenergies-2023,france,1.73,60,saint-claude,alexis-vuillermoz,34,24,0,1,1,60,85.26086957,0,0.041666667,0.041666667,2.5,103,1,2,8,373,43.11702128,0.009708738,0.019417476,0.077669903,3.621359223,12,0,0,0,0,89.1,0,0,0,0,6,0,0,0,90,0,0,0,15,31,0,2,7,380,21.92,0,0.064516129,0.225806452,12.25806452,9,0.064748201,peloton-guy
845,daniel  oss ,totalenergies,team-totalenergies-2023,italy,1.91,75,trento,daniel-oss,36,58,0,0,0,47,90.67346939,0,0,0,0.810344828,124,0,0,2,142,89,0,0,0.016129032,1.14516129,14,0,0,0,0,99.92857143,0,0,0,0,12,0,0,0,130,0,0,0,10.83333333,47,0,0,0,157,59.42857143,0,0,0,3.340425532,19,0.096938776,peloton-guy
846,anthony  turgis ,totalenergies,team-totalenergies-2023,france,1.78,70,bourg-la-reine,anthony-turgis,28,58,0,2,8,530,56.73584906,0,0.034482759,0.137931034,9.137931034,109,0,2,13,767,81.72,0,0.018348624,0.119266055,7.036697248,12,0,0,0,0,79,0,0,0,0,8,0,0,0,120,0,0,0,15,57,0,4,12,1202,30.93333333,0,0.070175439,0.210526316,21.0877193,12,0.067039106,peloton-guy
